CD|pH|Cl|2020,0,17,22,5,3490|2020,0,17,22,5,9.1|2020,0,17,22,5,2.04|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,1|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0|2020,0,17,22,5,0000000000|2020,0,17,22,5,0000042543|2020,0,17,22,5,28.2|
CD|pH|Cl|2020,0,17,22,59,3420|2020,0,17,22,59,9.04|2020,0,17,22,59,0.94|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,1|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0|2020,0,17,22,59,0000000000|2020,0,17,22,59,0000042558|2020,0,17,22,59,28.2|
CD|pH|Cl|2020,0,17,23,58,3580|2020,0,17,23,58,9.04|2020,0,17,23,58,1.32|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,1|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0|2020,0,17,23,58,0000000000|2020,0,17,23,58,0000042558|2020,0,17,23,58,28.2|
CD|pH|Cl|2020,0,18,0,58,3640|2020,0,18,0,58,9.04|2020,0,18,0,58,1.63|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,1|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0|2020,0,18,0,58,0000000000|2020,0,18,0,58,0000042558|2020,0,18,0,58,28.3|
CD|pH|Cl|2020,0,18,1,58,3680|2020,0,18,1,58,9.03|2020,0,18,1,58,1.15|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,1|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0|2020,0,18,1,58,0000000000|2020,0,18,1,58,0000042558|2020,0,18,1,58,28.5|
CD|pH|Cl|2020,0,18,2,58,3750|2020,0,18,2,58,9.04|2020,0,18,2,58,1.48|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,1|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0|2020,0,18,2,58,0000000000|2020,0,18,2,58,0000042558|2020,0,18,2,58,28.2|
CD|pH|Cl|2020,0,18,3,57,3620|2020,0,18,3,57,9.03|2020,0,18,3,57,1.72|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,1|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0|2020,0,18,3,57,0000000000|2020,0,18,3,57,0000042558|2020,0,18,3,57,28.4|
CD|pH|Cl|2020,0,18,4,57,3800|2020,0,18,4,57,9.03|2020,0,18,4,57,1.22|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,1|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0|2020,0,18,4,57,0000000000|2020,0,18,4,57,0000042558|2020,0,18,4,57,28.2|
CD|pH|Cl|2020,0,18,5,57,3890|2020,0,18,5,57,9.04|2020,0,18,5,57,1.41|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,1|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0|2020,0,18,5,57,0000000000|2020,0,18,5,57,0000042558|2020,0,18,5,57,28.4|
CD|pH|Cl|2020,0,18,6,57,3990|2020,0,18,6,57,9.04|2020,0,18,6,57,1.27|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,1|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0|2020,0,18,6,57,0000000000|2020,0,18,6,57,0000042558|2020,0,18,6,57,28.4|
CD|pH|Cl|2020,0,18,7,57,3930|2020,0,18,7,57,9.03|2020,0,18,7,57,0.22|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,1|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0|2020,0,18,7,57,0000000000|2020,0,18,7,57,0000042558|2020,0,18,7,57,27.3|
CD|pH|Cl|2020,0,18,8,56,4100|2020,0,18,8,56,9.03|2020,0,18,8,56,5.65|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,1|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0|2020,0,18,8,56,0000000000|2020,0,18,8,56,0000042558|2020,0,18,8,56,28.2|
CD|pH|Cl|2020,0,18,9,56,4280|2020,0,18,9,56,9.04|2020,0,18,9,56,4.93|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,1|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0|2020,0,18,9,56,0000000000|2020,0,18,9,56,0000042558|2020,0,18,9,56,28.2|
CD|pH|Cl|2020,0,18,10,56,4260|2020,0,18,10,56,9.04|2020,0,18,10,56,4.17|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,1|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0|2020,0,18,10,56,0000000000|2020,0,18,10,56,0000042558|2020,0,18,10,56,28.3|
CD|pH|Cl|2020,0,18,11,56,4390|2020,0,18,11,56,9.04|2020,0,18,11,56,2.82|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,1|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0|2020,0,18,11,56,0000000000|2020,0,18,11,56,0000042558|2020,0,18,11,56,28.2|
CD|pH|Cl|2020,0,18,12,56,4420|2020,0,18,12,56,9.04|2020,0,18,12,56,2.42|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,1|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0|2020,0,18,12,56,0000000000|2020,0,18,12,56,0000042558|2020,0,18,12,56,28.5|
CD|pH|Cl|2020,0,18,13,55,4310|2020,0,18,13,55,9.04|2020,0,18,13,55,2.01|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,1|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0|2020,0,18,13,55,0000000000|2020,0,18,13,55,0000042558|2020,0,18,13,55,28.5|
CD|pH|Cl|2020,0,18,14,55,4490|2020,0,18,14,55,9.03|2020,0,18,14,55,1.64|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,1|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0|2020,0,18,14,55,0000000000|2020,0,18,14,55,0000042558|2020,0,18,14,55,28.4|
CD|pH|Cl|2020,0,18,15,55,4590|2020,0,18,15,55,9.04|2020,0,18,15,55,1.37|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,1|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0|2020,0,18,15,55,0000000000|2020,0,18,15,55,0000042558|2020,0,18,15,55,28.3|
CD|pH|Cl|2020,0,18,16,55,4690|2020,0,18,16,55,9.04|2020,0,18,16,55,1.47|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,1|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0|2020,0,18,16,55,0000000000|2020,0,18,16,55,0000042558|2020,0,18,16,55,28.2|
CD|pH|Cl|2020,0,18,17,54,4770|2020,0,18,17,54,9.04|2020,0,18,17,54,1.54|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,1|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0|2020,0,18,17,54,0000000000|2020,0,18,17,54,0000042558|2020,0,18,17,54,28.4|
CD|pH|Cl|2020,0,18,18,0,4770|2020,0,18,18,0,9.04|2020,0,18,18,0,1.56|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,1|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0|2020,0,18,18,0,0000000000|2020,0,18,18,0,0000042558|2020,0,18,18,0,28.2|
CD|pH|Cl|2020,0,18,18,59,4870|2020,0,18,18,59,9.04|2020,0,18,18,59,1.33|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0|2020,0,18,18,59,0000000000|2020,0,18,18,59,0000042558|2020,0,18,18,59,28.2|
CD|pH|Cl|2020,0,18,19,59,4980|2020,0,18,19,59,9.04|2020,0,18,19,59,1.97|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0|2020,0,18,19,59,0000000000|2020,0,18,19,59,0000042558|2020,0,18,19,59,28.3|
CD|pH|Cl|2020,0,18,20,59,4750|2020,0,18,20,59,9.16|2020,0,18,20,59,1.16|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0|2020,0,18,20,59,0000000000|2020,0,18,20,59,0000043502|2020,0,18,20,59,28.2|
CD|pH|Cl|2020,0,18,21,59,3350|2020,0,18,21,59,9.21|2020,0,18,21,59,0.22|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0|2020,0,18,21,59,0000000000|2020,0,18,21,59,0000045873|2020,0,18,21,59,28.4|
CD|pH|Cl|2020,0,18,22,1,3290|2020,0,18,22,1,9.21|2020,0,18,22,1,0.25|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,1|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0|2020,0,18,22,1,0000000000|2020,0,18,22,1,0000045958|2020,0,18,22,1,28.4|
CD|pH|Cl|2020,0,18,22,59,2940|2020,0,18,22,59,9.03|2020,0,18,22,59,3.6|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0|2020,0,18,22,59,0000000000|2020,0,18,22,59,0000045977|2020,0,18,22,59,28.3|
CD|pH|Cl|2020,0,18,23,58,3080|2020,0,18,23,58,9.03|2020,0,18,23,58,2.81|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0|2020,0,18,23,58,0000000000|2020,0,18,23,58,0000045977|2020,0,18,23,58,28.3|
CD|pH|Cl|2020,0,19,0,58,3220|2020,0,19,0,58,9.03|2020,0,19,0,58,1.93|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0|2020,0,19,0,58,0000000000|2020,0,19,0,58,0000045977|2020,0,19,0,58,28.4|
CD|pH|Cl|2020,0,19,1,58,3340|2020,0,19,1,58,9.04|2020,0,19,1,58,1.42|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0|2020,0,19,1,58,0000000000|2020,0,19,1,58,0000045977|2020,0,19,1,58,28.3|
CD|pH|Cl|2020,0,19,2,58,3460|2020,0,19,2,58,9.04|2020,0,19,2,58,1.16|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0|2020,0,19,2,58,0000000000|2020,0,19,2,58,0000045977|2020,0,19,2,58,28.3|
CD|pH|Cl|2020,0,19,3,57,3150|2020,0,19,3,57,9.1|2020,0,19,3,57,2.39|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0|2020,0,19,3,57,0000000000|2020,0,19,3,57,0000047363|2020,0,19,3,57,28.3|
CD|pH|Cl|2020,0,19,4,57,2790|2020,0,19,4,57,9.03|2020,0,19,4,57,1.71|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0|2020,0,19,4,57,0000000000|2020,0,19,4,57,0000047363|2020,0,19,4,57,28.1|
CD|pH|Cl|2020,0,19,5,57,3000|2020,0,19,5,57,9.03|2020,0,19,5,57,1.24|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0|2020,0,19,5,57,0000000000|2020,0,19,5,57,0000047363|2020,0,19,5,57,28.2|
CD|pH|Cl|2020,0,19,6,57,3120|2020,0,19,6,57,9.03|2020,0,19,6,57,1.36|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0|2020,0,19,6,57,0000000000|2020,0,19,6,57,0000047363|2020,0,19,6,57,28.2|
CD|pH|Cl|2020,0,19,7,57,3240|2020,0,19,7,57,9.04|2020,0,19,7,57,1.23|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0|2020,0,19,7,57,0000000000|2020,0,19,7,57,0000047363|2020,0,19,7,57,28.2|
CD|pH|Cl|2020,0,19,8,56,3360|2020,0,19,8,56,9.03|2020,0,19,8,56,1.51|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0|2020,0,19,8,56,0000000000|2020,0,19,8,56,0000047363|2020,0,19,8,56,28.4|
CD|pH|Cl|2020,0,19,9,56,3500|2020,0,19,9,56,9.04|2020,0,19,9,56,1.31|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0|2020,0,19,9,56,0000000000|2020,0,19,9,56,0000047363|2020,0,19,9,56,28.1|
CD|pH|Cl|2020,0,19,10,56,2940|2020,0,19,10,56,9.04|2020,0,19,10,56,2.67|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0|2020,0,19,10,56,0000000000|2020,0,19,10,56,0000048667|2020,0,19,10,56,28.1|
CD|pH|Cl|2020,0,19,11,56,2880|2020,0,19,11,56,9.03|2020,0,19,11,56,1.82|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0|2020,0,19,11,56,0000000000|2020,0,19,11,56,0000048667|2020,0,19,11,56,28.2|
CD|pH|Cl|2020,0,19,12,56,3020|2020,0,19,12,56,9.02|2020,0,19,12,56,1.34|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0|2020,0,19,12,56,0000000000|2020,0,19,12,56,0000048667|2020,0,19,12,56,28.2|
CD|pH|Cl|2020,0,19,13,55,3120|2020,0,19,13,55,9.03|2020,0,19,13,55,1.38|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0|2020,0,19,13,55,0000000000|2020,0,19,13,55,0000048667|2020,0,19,13,55,28.2|
CD|pH|Cl|2020,0,19,14,55,3260|2020,0,19,14,55,9.03|2020,0,19,14,55,1.3|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0|2020,0,19,14,55,0000000000|2020,0,19,14,55,0000048667|2020,0,19,14,55,28.3|
CD|pH|Cl|2020,0,19,15,55,3370|2020,0,19,15,55,9.04|2020,0,19,15,55,1.19|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0|2020,0,19,15,55,0000000000|2020,0,19,15,55,0000048667|2020,0,19,15,55,28.3|
CD|pH|Cl|2020,0,19,16,55,3480|2020,0,19,16,55,9.07|2020,0,19,16,55,1.14|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0|2020,0,19,16,55,0000000000|2020,0,19,16,55,0000048879|2020,0,19,16,55,28.2|
CD|pH|Cl|2020,0,19,17,55,2880|2020,0,19,17,55,9.04|2020,0,19,17,55,1.81|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0|2020,0,19,17,55,0000000000|2020,0,19,17,55,0000050015|2020,0,19,17,55,28.2|
